player,nation_stats_standard,squad,age_stats_standard,born_stats_standard,playing_time_90s_stats_standard,position_2_stats_standard,position_stats_standard,standard_gls_stats_shooting,standard_sh_stats_shooting,standard_sot_stats_shooting,standard_sot%_stats_shooting,standard_sh_90_stats_shooting,standard_sot_90_stats_shooting,total_cmp_stats_passing,total_att_stats_passing,total_cmp%_stats_passing,short_cmp_stats_passing,short_att_stats_passing,short_cmp%_stats_passing,medium_cmp_stats_passing,medium_att_stats_passing,medium_cmp%_stats_passing,long_cmp_stats_passing,long_att_stats_passing,long_cmp%_stats_passing,ast_stats_passing,1_3_stats_passing,ppa_stats_passing,prgp_stats_passing,pass_types_tb_stats_passing_types,pass_types_sw_stats_passing_types,pass_types_crs_stats_passing_types,outcomes_cmp_stats_passing_types,outcomes_blocks_stats_passing_types,sca_sca_stats_gca,gca_gca_stats_gca,tackles_tkl_stats_defense,tackles_tklw_stats_defense,tackles_def_3rd_stats_defense,tackles_mid_3rd_stats_defense,tackles_att_3rd_stats_defense,blocks_blocks_stats_defense,blocks_sh_stats_defense,blocks_pass_stats_defense,int_stats_defense,clr_stats_defense,err_stats_defense,touches_touches_stats_possession,touches_mid_3rd_stats_possession,touches_att_3rd_stats_possession,touches_att_pen_stats_possession,take_ons_att_stats_possession,take_ons_succ_stats_possession,take_ons_succ%_stats_possession,carries_carries_stats_possession,carries_prgc_stats_possession,carries_1_3_stats_possession,carries_cpa_stats_possession,carries_mis_stats_possession,carries_dis_stats_possession,receiving_rec_stats_possession,receiving_prgr_stats_possession,playing_time_90s_stats_playing_time,playing_time_mp_stats_playing_time,playing_time_min_stats_playing_time,performance_off_stats_misc,performance_crs_stats_misc,performance_int_stats_misc,performance_tklw_stats_misc,performance_recov_stats_misc,aerial_duels_won_stats_misc,aerial_duels_lost_stats_misc,aerial_duels_won%_stats_misc
Ethan Horvath,USA,Cardiff City,29,1995,4.0,,Goalkeeper,0,0,0,0,0.00,0.00,99,126,78.6,18,18,100.0,66,66,100.0,15,41,36.6,0,1,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,4,0,133,1,0,0,0,0,0,75,0,0,0,0,0,71,0,0,0,0,0,0,0,0,8,0,0,0
Jordan Houghton,ENG,Plymouth Argyle,29,1995,5.0,,Midfielder,0,4,2,50.0,0.80,0.40,97,153,63.4,47,57,82.5,46,72,63.9,4,20,20.0,0,8,1,11,0,0,7,97,3,6,0,7,3,4,3,0,9,4,5,4,13,0,204,104,29,3,2,0,0.0,70,0,0,0,5,1,97,4,10.2,16,915,0,7,4,3,13,6,5,54.5
Andreas Hountondji,BEN,Burnley,22,2002,2.2,Midfielder,Forward,0,8,1,12.5,3.60,0.45,21,26,80.8,15,16,93.8,6,7,85.7,0,0,0,0,1,1,2,0,0,0,21,1,2,0,1,1,0,0,1,4,1,3,1,4,0,60,22,27,5,4,2,50.0,29,3,4,1,8,4,40,8,0.1,2,10,1,0,1,1,2,1,12,7.7
Jonny Howson,ENG,Middlesbrough,36,1988,3.7,,Midfielder,0,2,1,50.0,0.54,0.27,241,289,83.4,116,124,93.5,106,119,89.1,15,38,39.5,0,25,2,28,0,2,8,241,3,8,0,7,5,5,2,0,2,0,2,4,5,3,325,174,69,3,4,2,50.0,161,2,3,0,5,10,248,7,8.1,13,727,0,8,4,5,17,1,3,25.0
Andrew Hughes,WAL,Preston,32,1992,18.5,,Defender,0,6,2,33.3,0.32,0.11,839,1088,77.1,385,439,87.7,365,440,83.0,75,168,44.6,1,71,8,63,0,19,19,839,19,24,2,31,18,13,18,0,30,11,19,17,67,0,1274,575,142,25,7,3,42.9,600,13,6,1,17,8,732,16,1.7,7,152,1,19,17,18,78,67,32,67.7
Charlie Hughes,ENG,Hull City,21,2003,9.3,,Defender,0,7,0,0.0,0.75,0.00,640,733,87.3,205,234,87.6,366,391,93.6,59,88,67.0,1,48,4,54,0,11,3,640,4,9,2,11,7,7,4,0,11,7,4,13,38,2,834,415,61,8,10,4,40.0,559,14,8,0,6,2,579,2,16.9,18,1520,0,3,13,7,54,34,8,81.0
Trai Hume,NIR,Sunderland,22,2002,18.0,,Defender,0,8,0,0.0,0.44,0.00,844,1043,80.9,407,456,89.3,350,404,86.6,57,115,49.6,1,85,23,104,1,4,39,844,22,37,4,41,23,22,16,3,25,11,14,23,54,0,1229,625,241,27,11,2,18.2,576,29,15,1,20,4,698,49,13.0,13,1170,0,39,23,23,78,27,25,51.9
Bashir Humphreys,ENG,Burnley,21,2003,8.6,,Defender,0,4,0,0.0,0.47,0.00,470,548,85.8,204,227,89.9,244,277,88.1,18,33,54.5,0,36,3,30,0,3,7,470,5,14,1,24,16,15,7,2,6,1,5,11,28,0,649,314,107,4,11,0,0.0,314,16,13,0,11,5,394,19,0.3,2,30,0,7,11,16,35,16,11,59.3
Shaun Hutchinson,ENG,Millwall,34,1990,4.4,,Defender,0,2,1,50.0,0.46,0.23,153,195,78.5,35,44,79.5,96,111,86.5,20,36,55.6,0,8,0,10,0,0,0,153,0,2,1,10,7,6,3,1,4,2,2,3,20,0,240,104,17,7,0,0,0,85,1,1,0,2,0,128,4,14.3,18,1287,1,0,3,7,6,23,10,69.7
Dominic Hyam,SCO,Blackburn,28,1995,18.0,,Defender,1,8,1,12.5,0.44,0.06,847,1011,83.8,259,307,84.4,477,531,89.8,107,152,70.4,1,25,0,18,0,6,0,847,8,8,1,16,12,11,5,0,17,10,7,10,100,1,1185,407,29,20,1,0,0.0,591,5,0,0,9,1,721,4,0,0,0,0,0,10,12,46,62,43,59.0
Adam Idah,IRL,Norwich City,23,2001,0.3,,Forward,0,0,0,0,0.00,0.00,7,10,70.0,5,6,83.3,2,4,50.0,0,0,0,0,0,0,0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3,7,3,0,0,0,7,1,0,1,1,0,8,4,0,0,0,1,2,0,0,0,0,0,0
Michael Ihiekwe,ENG,Sheffield Weds,32,1992,3.1,,Defender,0,4,1,25.0,1.27,0.32,109,142,76.8,23,29,79.3,71,85,83.5,11,19,57.9,0,2,0,4,0,0,0,109,0,2,1,1,0,1,0,0,7,7,0,5,13,0,179,74,14,9,0,0,0,79,1,1,0,2,1,107,0,15.4,19,1390,1,0,5,0,5,16,5,76.2
Tom Ince,ENG,Watford,32,1992,5.1,,Midfielder,1,2,0,0.0,0.40,0.00,123,154,79.9,58,69,84.1,51,57,89.5,10,18,55.6,0,14,2,19,0,1,8,123,5,11,0,5,4,3,1,1,4,0,4,3,5,0,193,101,53,4,5,2,40.0,96,10,7,0,7,3,108,6,0,0,0,0,8,3,4,19,3,1,75.0
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
Svante Ingelsson,SWE,Sheffield Weds,26,1998,7.2,,Midfielder,0,11,3,27.3,1.52,0.41,144,227,63.4,70,81,86.4,41,66,62.1,26,56,46.4,1,13,2,18,1,1,32,144,8,20,3,17,11,6,9,2,8,0,8,5,3,0,295,123,137,24,8,3,37.5,128,13,8,4,13,11,159,40,3.0,5,272,2,32,5,11,33,5,11,31.3
Dominic Iorfa,ENG,Sheffield Weds,29,1995,6.8,,Defender,1,7,2,28.6,1.03,0.30,191,232,82.3,72,86,83.7,110,127,86.6,9,16,56.3,0,5,1,9,0,0,1,191,1,2,0,9,6,6,3,0,4,3,1,7,26,0,304,108,21,14,4,3,75.0,134,2,1,1,2,4,180,2,17.6,18,1580,3,1,7,6,16,33,18,64.7
Wilson Isidor,FRA,Sunderland,24,2000,12.5,,Forward,5,34,16,47.1,2.72,1.28,85,116,73.3,42,53,79.2,31,37,83.8,8,12,66.7,0,7,2,7,0,0,6,85,5,17,1,9,4,6,0,3,4,0,4,1,9,0,220,89,113,53,16,6,37.5,128,11,10,7,17,11,154,47,0.3,3,23,13,6,1,4,23,10,21,32.3
Frederick Issaka,WAL,Plymouth Argyle,18,2006,4.3,Midfielder,Forward,1,6,2,33.3,1.39,0.46,42,71,59.2,26,36,72.2,13,22,59.1,3,11,27.3,0,6,3,5,0,2,5,42,2,5,0,6,3,4,1,1,4,0,4,3,1,0,144,52,64,18,23,5,21.7,98,13,6,11,13,11,97,29,1.9,8,167,2,5,3,3,20,4,9,30.8
Vakoun Issouf Bayo,CIV,Watford,27,1997,12.4,,Forward,7,30,13,43.3,2.41,1.05,148,194,76.3,99,121,81.8,31,37,83.8,8,12,66.7,0,5,4,13,1,1,1,148,7,15,2,7,4,2,4,1,8,2,6,2,12,0,335,150,153,46,15,6,40.0,169,9,9,8,41,12,223,44,13.0,18,1168,9,1,2,4,17,31,53,36.9
Mihailo Ivanović,SRB,Millwall,20,2004,3.0,Midfielder,Forward,1,6,4,66.7,2.03,1.35,28,40,70.0,18,26,69.2,8,11,72.7,0,0,0,0,2,1,7,0,0,1,28,0,5,2,2,2,0,2,0,2,1,1,0,6,0,78,36,34,15,2,2,100.0,29,1,1,1,10,5,41,10,14.4,15,1298,2,1,0,2,6,10,28,26.3
Kayden Jackson,ENG,Derby County,30,1994,16.1,Midfielder,Forward,2,23,12,52.2,1.43,0.74,200,323,61.9,112,146,76.7,71,102,69.6,11,34,32.4,2,7,12,15,0,1,40,200,22,22,5,22,10,13,6,3,12,1,11,6,27,0,479,159,225,53,28,13,46.4,240,21,10,6,26,11,284,88,0,0,0,9,40,6,10,56,20,33,37.7
Matty Jacob,ENG,Hull City,23,2001,1.0,,Defender,0,1,1,100.0,1.05,1.05,46,67,68.7,28,29,96.6,13,22,59.1,5,13,38.5,0,1,1,3,0,1,0,46,2,1,0,1,1,1,0,0,1,1,0,0,6,1,81,30,9,1,1,1,100.0,49,0,0,0,1,0,47,0,15.3,19,1381,0,0,0,1,5,2,1,66.7
Daniel James,WAL,Leeds United,27,1997,8.8,,Forward,3,22,9,40.9,2.49,1.02,158,267,59.2,92,122,75.4,48,90,53.3,13,35,37.1,2,22,13,29,2,0,63,158,12,28,4,10,8,1,8,1,6,0,6,0,4,0,344,109,215,29,14,4,28.6,204,34,19,10,9,7,249,80,4.2,7,378,3,63,0,8,21,2,8,20.0
William Jarvis,ENG,Hull City,21,2002,1.8,Forward,Midfielder,0,2,2,100.0,1.12,1.12,48,55,87.3,30,31,96.8,14,17,82.4,3,5,60.0,0,7,2,8,0,1,3,48,0,7,0,10,4,6,3,1,1,0,1,0,3,0,93,33,42,8,13,9,69.2,58,7,3,4,4,7,61,19,0,0,0,0,3,0,4,15,0,1,0.0
Daniel Jebbison,ENG,Watford,21,2003,2.8,,Forward,0,4,1,25.0,1.45,0.36,18,33,54.5,11,20,55.0,1,6,16.7,1,1,100.0,0,1,0,1,0,0,1,18,1,6,0,4,0,2,0,2,2,0,2,0,2,0,62,22,34,7,3,0,0.0,34,3,0,1,8,7,44,14,0,0,0,4,1,0,0,5,3,12,20.0
Lukas Jensen,DEN,Millwall,25,1999,18.0,,Goalkeeper,0,0,0,0,0.00,0.00,199,479,41.5,27,28,96.4,89,90,98.9,83,359,23.1,0,8,0,0,0,0,0,199,1,2,1,0,0,0,0,0,1,0,1,0,3,0,509,7,0,0,0,0,0,242,0,0,0,0,0,181,0,12.1,16,1088,0,0,0,0,17,2,0,100.0
Eom Jisung,KOR,Swansea City,22,2002,7.8,Midfielder,Forward,0,20,3,15.0,2.57,0.39,192,264,72.7,109,121,90.1,57,79,72.2,19,37,51.4,1,5,10,15,0,1,41,192,6,25,1,13,7,4,7,2,11,2,9,4,6,0,351,121,188,30,29,15,51.7,229,20,8,9,9,6,244,66,19.0,19,1710,0,41,4,7,23,8,15,34.8
Viktor Johansson,SWE,Stoke City,26,1998,19.0,,Goalkeeper,0,0,0,0,0.00,0.00,536,730,73.4,107,107,100.0,319,322,99.1,106,295,35.9,0,6,0,0,0,0,0,536,0,2,0,0,0,0,0,0,0,0,0,0,18,1,806,1,0,0,0,0,0,483,0,0,0,1,0,413,0,14.0,14,1260,0,0,0,0,33,6,2,75.0
Ryan John Giles,ENG,Hull City,24,2000,6.4,,Defender,0,2,1,50.0,0.31,0.16,374,462,81.0,175,194,90.2,165,197,83.8,25,51,49.0,0,21,11,24,0,2,40,374,9,11,1,2,1,0,2,0,4,1,3,2,17,0,512,209,142,3,9,3,33.3,303,20,10,1,11,4,352,26,6.9,8,624,0,40,2,1,24,0,2,0.0
Daniel Johnson,JAM,Stoke City,32,1992,0.1,,Forward,0,0,0,0,0.00,0.00,3,3,100.0,2,2,100.0,1,1,100.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4,17,578,0,0,0,0,1,0,0,0
Joseph Johnson,ENG,Luton Town,18,2006,1.3,,Defender,0,0,0,0,0.00,0.00,29,39,74.4,13,14,92.9,14,17,82.4,1,6,16.7,0,3,1,6,0,0,0,29,1,3,0,5,4,3,2,0,1,1,0,0,1,0,48,25,6,0,1,0,0.0,22,1,0,0,1,1,28,1,0.5,5,42,0,0,0,4,4,1,0,100.0
Marvin Johnson,ENG,Sheffield Weds,34,1990,12.7,Midfielder,Defender,0,14,3,21.4,1.10,0.24,366,542,67.5,182,222,82.0,126,173,72.8,51,112,45.5,2,32,24,55,1,10,55,366,19,43,5,20,7,8,12,0,8,1,7,13,29,0,680,289,175,21,16,4,25.0,338,27,21,7,18,6,360,58,12.5,13,1125,0,55,13,7,70,12,10,54.5
Michael Johnston,IRL,West Brom,25,1999,6.6,Midfielder,Forward,0,17,4,23.5,2.57,0.61,227,288,78.8,122,134,91.0,81,92,88.0,20,37,54.1,1,19,9,37,2,2,25,227,14,35,4,10,8,4,5,1,3,0,3,3,5,0,380,135,207,29,42,15,35.7,237,35,17,14,17,5,281,46,12.8,16,1150,3,25,3,8,25,1,8,11.1
Alfie Jones,ENG,Hull City,27,1997,18.0,,Defender,0,3,1,33.3,0.17,0.06,1240,1412,87.8,366,408,89.7,772,805,95.9,96,178,53.9,0,83,7,75,4,3,3,1240,8,14,0,14,11,10,4,0,16,12,4,21,59,1,1566,701,45,9,14,8,57.1,1088,15,9,2,12,4,1214,3,15.1,16,1362,1,3,21,11,61,38,26,59.4
Isaiah Jones,GUY,Middlesbrough,25,1999,7.1,,Forward,0,12,3,25.0,1.69,0.42,174,237,73.4,112,136,82.4,57,75,76.0,1,7,14.3,0,7,14,31,2,0,12,174,10,24,2,15,8,6,6,3,1,0,1,4,14,1,316,113,164,36,13,5,38.5,180,20,14,16,12,6,214,66,5.2,10,470,3,12,4,8,28,4,9,30.8
Mateo Joseph,ESP,Leeds United,21,2003,10.0,,Forward,2,28,12,42.9,2.81,1.21,139,186,74.7,88,110,80.0,32,37,86.5,6,10,60.0,3,11,8,16,2,1,5,139,11,17,4,10,5,2,5,3,12,1,11,1,10,0,323,138,170,50,22,9,40.9,174,14,7,7,29,26,205,41,0,0,0,2,5,1,5,26,13,42,23.6
Mads Juel Andersen,DEN,Luton Town,26,1997,0.3,,Defender,0,0,0,0,0.00,0.00,8,13,61.5,4,5,80.0,3,6,50.0,0,1,0.0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,1,0,17,6,3,0,0,0,0,8,0,0,0,0,1,7,0,0,0,0,0,0,2,0,3,0,1,0.0
Bae Junho,KOR,Stoke City,21,2003,15.6,Midfielder,Forward,0,18,5,27.8,1.16,0.32,420,570,73.7,251,286,87.8,130,155,83.9,20,68,29.4,5,42,12,53,1,1,58,420,21,53,7,28,19,13,12,3,19,1,18,11,3,0,734,336,303,52,54,27,50.0,414,42,24,12,39,20,470,95,14.4,18,1300,1,58,11,19,85,7,14,33.3
Abdoulaye Kamara,GUI,Portsmouth,20,2004,1.1,Forward,Midfielder,0,0,0,0,0.00,0.00,66,70,94.3,34,37,91.9,28,29,96.6,3,3,100.0,0,5,0,8,0,0,0,66,0,4,0,2,1,2,0,0,4,1,3,0,0,0,81,52,8,0,3,2,66.7,52,2,2,0,3,1,53,1,3.5,13,316,0,0,0,1,11,0,0,0
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
Abu Kamara,ENG,Norwich City,21,2003,0.2,,Forward,0,0,0,0,0.00,0.00,7,8,87.5,3,4,75.0,3,3,100.0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,3,2,2,0,1,0,0,0,1,0,0,12,5,3,0,0,0,0,4,1,0,0,0,1,6,5,0.9,3,79,0,0,1,2,0,0,0,0
Abu Kamara,ENG,Hull City,21,2003,8.3,Midfielder,Forward,0,8,3,37.5,0.97,0.36,185,255,72.5,101,116,87.1,70,98,71.4,9,19,47.4,2,4,9,10,0,0,30,185,9,27,3,11,7,5,4,2,5,0,5,7,8,0,336,116,171,35,25,10,40.0,212,40,19,12,15,6,238,80,8.8,15,794,1,30,7,7,33,3,4,42.9
Thomas Kaminski,BEL,Luton Town,32,1992,17.3,,Goalkeeper,0,0,0,0,0.00,0.00,378,637,59.3,54,55,98.2,151,155,97.4,173,420,41.2,1,38,2,3,0,0,0,378,0,5,1,0,0,0,0,0,0,0,0,0,4,0,682,20,1,0,1,0,0.0,366,0,0,0,1,0,291,0,0,0,0,0,0,0,0,26,2,0,100.0
Wilfried Kanga,CIV,Cardiff City,26,1998,4.9,,Forward,0,10,2,20.0,2.03,0.41,35,58,60.3,20,29,69.0,9,15,60.0,4,5,80.0,0,2,2,7,0,0,1,35,0,5,1,0,0,0,0,0,4,1,3,0,10,0,97,39,43,16,4,1,25.0,40,4,0,4,5,4,65,18,7.5,14,674,6,1,0,0,3,12,19,38.7
Edo Kayembe,COD,Watford,26,1998,13.6,Forward,Midfielder,5,23,8,34.8,1.69,0.59,385,474,81.2,174,195,89.2,165,190,86.8,40,65,61.5,0,31,9,43,4,5,20,385,10,33,3,17,12,10,5,2,13,1,12,7,10,1,610,330,189,20,19,7,36.8,355,11,12,3,34,24,423,38,12.9,18,1162,0,20,7,12,61,9,25,26.5
Will Keane,IRL,Preston,31,1993,4.0,Forward,Midfielder,1,5,1,20.0,1.24,0.25,72,86,83.7,39,46,84.8,23,26,88.5,6,8,75.0,0,4,1,10,0,0,1,72,1,3,0,2,2,1,1,0,1,0,1,2,4,0,112,61,39,7,2,1,50.0,64,0,2,0,6,6,81,10,8.3,10,744,0,1,2,2,17,4,3,57.1
Kévin Keben Biakolo,CMR,Watford,20,2004,0.0,,Defender,0,0,0,0,0.00,0.00,7,7,100.0,4,4,100.0,3,3,100.0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,0,6,0,1,0,0,0,7,0,0.0,1,2,0,0,0,0,0,0,0,0
Daniel Kelly,SCO,Millwall,19,2005,0.2,,Midfielder,0,0,0,0,0.00,0.00,2,3,66.7,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,5,1,0,1,0,0.0,4,0,0,0,1,1,2,0,4.0,4,360,0,0,0,0,3,0,1,0.0
Kaine Kesler-Hayden,ENG,Preston,22,2002,14.3,Forward,Defender,0,12,4,33.3,0.84,0.28,385,507,75.9,195,224,87.1,165,207,79.7,24,53,45.3,2,31,6,44,0,2,20,385,13,30,6,18,15,9,8,1,15,3,12,9,37,0,695,305,205,23,55,22,40.0,404,39,25,11,36,11,409,74,0,0,0,1,20,9,15,72,25,16,61.0
Josh Key,ENG,Swansea City,25,1999,16.2,,Defender,0,7,4,57.1,0.43,0.25,821,1004,81.8,413,454,91.0,345,408,84.6,53,88,60.2,0,53,17,76,0,1,45,821,27,39,1,22,13,14,3,5,9,5,4,16,27,2,1174,558,325,19,50,26,52.0,640,58,46,10,33,24,721,77,13.0,18,1169,3,45,16,13,81,10,18,35.7
Peter Kioso,COD,Oxford United,26,1998,11.8,,Defender,0,6,0,0.0,0.51,0.00,411,568,72.4,193,232,83.2,175,235,74.5,34,75,45.3,1,31,4,26,1,5,13,411,12,14,1,24,15,12,11,1,19,10,9,15,30,0,688,341,102,11,9,5,55.6,305,7,6,0,7,6,362,20,18.7,19,1682,0,13,15,15,24,21,13,61.8
Liam Kitching,ENG,Coventry City,25,1999,5.5,,Defender,0,2,1,50.0,0.36,0.18,258,305,84.6,114,129,88.4,123,132,93.2,17,36,47.2,1,16,0,20,0,2,1,258,0,6,1,6,5,3,3,0,5,2,3,7,25,1,361,194,13,4,2,2,100.0,225,5,2,0,4,0,248,3,1.4,8,124,0,1,7,5,17,16,15,51.6
Jason Knight,IRL,Bristol City,23,2001,19.0,,Midfielder,1,21,4,19.0,1.11,0.21,875,1094,80.0,402,485,82.9,377,435,86.7,71,113,62.8,5,113,17,119,1,6,15,875,27,60,4,34,16,8,23,3,10,4,6,16,25,1,1255,810,280,32,26,8,30.8,739,36,34,4,23,15,850,36,0.1,1,8,0,15,16,16,118,31,16,66.0
Olaf Kobacki,POL,Sheffield Weds,23,2001,3.5,Midfielder,Forward,0,7,3,42.9,2.03,0.87,56,82,68.3,38,51,74.5,14,18,77.8,0,1,0.0,0,1,3,8,1,0,3,56,5,7,0,13,6,7,5,1,5,2,3,3,5,0,138,51,61,14,14,6,42.9,72,11,7,5,9,6,81,24,0,0,0,0,3,3,6,11,4,7,36.4
Luca Koleosho,ITA,Burnley,20,2004,15.2,Midfielder,Forward,2,24,8,33.3,1.58,0.53,372,504,73.8,181,221,81.9,155,205,75.6,28,42,66.7,0,29,26,52,0,3,57,372,20,50,1,27,14,10,11,6,12,0,12,5,2,0,708,293,370,44,95,38,40.0,481,67,40,25,38,37,533,140,10.4,16,934,5,57,5,14,63,4,19,17.4
Rayan Kolli,ALG,QPR,19,2005,1.8,Midfielder,Forward,2,5,3,60.0,2.78,1.67,15,31,48.4,8,15,53.3,3,8,37.5,3,5,60.0,1,1,1,2,0,0,3,15,2,6,2,2,2,0,1,1,1,1,0,1,3,0,52,19,25,8,2,1,50.0,29,0,0,0,5,3,32,7,1.0,1,90,1,3,1,2,4,3,8,27.3
Lewis Koumas,WAL,Stoke City,19,2005,11.7,Forward,Midfielder,3,22,7,31.8,1.89,0.60,98,142,69.0,57,72,79.2,36,45,80.0,2,5,40.0,1,5,9,14,1,0,12,98,8,26,3,22,12,8,6,8,8,2,6,5,8,0,274,102,141,45,30,12,40.0,171,35,12,20,34,13,175,53,6.2,8,561,3,12,5,12,27,3,20,13.0
Tom Krauß,GER,Luton Town,23,2001,10.2,,Midfielder,1,10,1,10.0,0.98,0.10,257,340,75.6,127,155,81.9,107,127,84.3,18,34,52.9,3,29,9,38,2,1,6,257,12,19,4,50,32,18,19,13,21,1,20,7,5,0,456,231,142,18,8,5,62.5,207,7,9,3,14,5,215,20,5.8,18,520,0,6,7,32,74,8,6,57.1
Paddy Lane,NIR,Portsmouth,23,2001,7.0,Forward,Midfielder,0,5,2,40.0,0.71,0.29,108,171,63.2,55,71,77.5,38,54,70.4,12,32,37.5,1,7,3,12,0,0,21,108,6,14,1,10,7,5,2,3,2,2,0,1,7,0,220,88,98,16,8,3,37.5,114,13,5,6,7,7,129,37,5.7,9,511,3,21,1,7,18,2,12,14.3
Callum Lang,ENG,Portsmouth,26,1998,13.5,Forward,Midfielder,5,33,10,30.3,2.45,0.74,94,156,60.3,53,71,74.6,35,56,62.5,6,14,42.9,1,9,5,20,0,1,16,94,7,27,7,17,9,9,6,2,17,0,17,5,13,0,359,122,185,43,48,14,29.2,206,31,17,8,44,24,203,54,15.5,18,1398,4,16,5,9,48,15,21,41.7
Macaulay Langstaff,ENG,Millwall,27,1997,8.8,,Forward,1,13,5,38.5,1.48,0.57,55,87,63.2,34,46,73.9,13,18,72.2,4,12,33.3,2,4,0,10,0,0,9,55,5,8,2,6,3,1,3,2,3,0,3,0,4,0,147,55,80,27,4,3,75.0,91,18,3,6,17,7,99,38,0,0,0,9,9,0,3,14,3,31,8.8
Yasser Larouci,ALG,Watford,23,2001,9.3,Midfielder,Defender,0,17,2,11.8,1.84,0.22,290,381,76.1,168,189,88.9,105,142,73.9,10,31,32.3,3,13,12,30,0,0,37,290,13,28,5,10,7,5,5,0,8,0,8,16,36,0,521,179,215,24,29,8,27.6,265,29,16,10,19,6,296,64,4.0,4,360,3,37,16,7,28,7,9,43.8
Joël Latibeaudière,JAM,Coventry City,24,2000,13.2,Midfielder,Defender,0,4,1,25.0,0.30,0.08,715,821,87.1,259,289,89.6,394,423,93.1,51,87,58.6,0,43,4,37,0,6,3,715,5,10,2,19,11,8,9,2,16,10,6,12,45,0,940,450,59,11,1,1,100.0,556,9,7,1,7,4,638,5,5.0,10,449,1,3,12,11,41,35,15,70.0
Emmanuel Latte Lath,CIV,Middlesbrough,25,1999,11.6,,Forward,7,39,13,33.3,3.37,1.12,111,153,72.5,67,85,78.8,24,32,75.0,2,4,50.0,2,4,8,10,0,0,2,111,6,36,5,12,10,3,5,4,14,1,13,5,2,0,286,102,172,75,30,15,50.0,155,14,7,11,25,11,191,62,2.2,8,200,15,2,5,10,14,24,38,38.7
Josh Laurent,ENG,Stoke City,29,1995,3.0,,Midfielder,0,0,0,0,0.00,0.00,104,122,85.2,41,48,85.4,54,60,90.0,8,11,72.7,0,15,2,16,2,1,3,104,1,8,1,7,4,2,4,1,4,0,4,3,6,0,155,82,41,4,4,0,0.0,88,4,4,0,5,1,93,4,3.7,8,334,0,3,3,4,12,2,2,50.0
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
Josh Laurent,ENG,Burnley,29,1995,7.7,,Midfielder,0,7,1,14.3,0.90,0.13,257,334,76.9,124,153,81.0,107,122,87.7,15,33,45.5,1,37,10,36,3,2,7,257,7,18,1,11,5,5,5,1,6,0,6,10,11,0,416,224,103,20,20,7,35.0,195,14,6,4,11,15,254,33,18.5,19,1662,0,7,10,5,36,15,10,60.0
Tom Leahy,ENG,Millwall,20,2004,0.0,,Forward,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,9.3,10,836,0,0,0,0,0,0,0,0
